video_id,title,description,published_at,view_count,like_count,comment_count,duration,source
95s6XoZlN8M,"JFK files: Lee Harvey Oswald not only shooter, Pentagon Papers lawyer says | Reality Check","Ross Coulthart and constitutional lawyer Daniel Sheehan discuss the release of the John F. Kennedy assassination files. Sheehan alleges former CIA director Allen Dulles greenlit the assassination over Kennedy’s covert attempts to disassemble the country’s nuclear arsenal. 

Sheehan also alleges that Lee Harvey Oswald was not the only shooter, that mafia hitmen were there to fire additional shots, and that, before the assassination, Kennedy asked to explore the topic of UAPs.

#JFKfiles #JFKassassination #UAPs 

Guest: Daniel Sheehan, Constitutional Lawyer
Host: Ross Coulthart
Executive Producer: Andy Gipson
Editorial Producer: Meagan Ourada
Segment Producer: Christine Jenkinson
Associate Producer: Will Tomasi
Editor: John Nock

On ""Reality Check,"" NewsNation Special Correspondent Ross Coulthart takes a fact-based approach to tackle everything from unidentified aerial phenomena (UAPs) to mysteries often missing from the headlines. 

More Reality Check: https://www.newsnationnow.com/podcasts-newsnation/reality-check-with-ross-coulthart/ 

Email your questions to RealityCheck@NewsNationNow.com 

NewsNation is your source for fact-based, unbiased news for all America. 
More from NewsNation: https://www.newsnationnow.com/ 
Get our app: https://trib.al/TBXgYpp 
Find us on your screen: https://www.joinnn.com/

CHAPTER SUMMARY:
00:00-00:40 - Sheehan’s take on the newly released documents
00:40-03:41 - Why Sheehan believes there is a conspiracy
03:41-10:11 - The link between JFK, the mafia, and the CIA
10:11-15:34 - Sheehan on Lee Harvey Oswald
15:34 -18:12 - What happened to the mobsters?
18:12-20:52 - Was the CIA aware of the plot?
20:52-22:02 - Can the public handle the truth?
22:02-23:26 - Sheehan’s take on a “deep state”
23:26-25:39 - Will the truth ever be revealed?
25:39-29:19 - Why getting the truth matters
29:19-30:51 - Connection between UAP’s and JFK
30:51-33:30 - Is the CIA too powerful?
33:30-37:40 -- Thanks/outro",2025-03-26T21:00:06Z,1419030,12450,2300,PT38M15S,initial_dump
oZ9Nqi0Wq0U,Ross Coulthart: Why hasn’t Trump disclosed files on UAP?,"NewsNation special correspondent Ross Coulthart says he commends Rep. Eric Burlison, R-Mo., for hiring UAP whistleblower David Grusch as a senior advisor. Coulthart joins host of ""The Hill on NewsNation"", Blake Burman, to discuss the huge transparency ""question mark.""

MORE: https://trib.al/ofy7YmM",2025-03-26T04:30:29Z,22214,823,47,PT1M50S,initial_dump
WnEyHZLKKbE,Ross Coulthart: Ball now in Trump's court for UFO transparency | The Hill,"UFO whistleblower David Grusch will be starting a new role up on Capitol Hill. He will be the senior adviser for Rep. Eric Burlison, R-Mo. on issues related to unexplained anomalous phenomena. Grusch's hiring comes as Congress looks for more answers on UFOs.
NewsNation special correspondent Ross Coulthart joins NewsNation's ""The Hill"" to discuss.

""The Hill on NewsNation"" combines the power of two trusted news sources to define today's most-pressing issues, and question Washington's power brokers on what matters most to the people they serve and what matters most to Americans. Weekdays at 6p/5C.

NewsNation is your source for fact-based, unbiased news for all Americans. 

More from NewsNation: https://www.newsnationnow.com/
Get our app: https://trib.al/TBXgYpp
Find us on cable: https://trib.al/YDOpGyG
How to watch on TV or streaming: https://trib.al/Vu0Ikij",2025-03-25T23:00:07Z,120519,2481,523,PT3M56S,initial_dump
8AhVEiqDxjE,"Ross Coulthart Q&A: Mars 'Tic Tac,' 'The Age of Disclosure' & astronaut encounters  | Reality Check","Sponsor Link: https://BHMD1.com/ROSS

Ross Coulthart explores untold stories using a fact-based approach to address various topics, from unidentified aerial phenomena to other mysteries that often go unreported. Now, he is turning to viewers, answering their pressing questions each week. In this week's episode, Coulthart tackles questions about whether the Trump administration is holding off on disclosure, if astronauts have seen UAPs in space and being one of the first to report on the New Jersey drones.
 
Plus, what Coulthart thinks of the Mars 'Tic Tac' image circulating on social media and if he believes the documentary ""The Age of Disclosure"" will move the needle. 

#UAP #Marstictac #drones 

CREDITS:
Host: Ross Coulthart
Executive Producer: Andy Gipson
Editorial Producer: Meagan Ourada
Segment Producer: Christine Jenkinson
Associate Producer: Will Tomasi
Editor: David Pellenz
Guest: Aleksandra Bush, NewsNation Digital Producer

On ""Reality Check,"" NewsNation Special Correspondent Ross Coulthart takes a fact-based approach to tackle everything from unidentified aerial phenomena (UAPs) to mysteries often missing from the headlines. 

More Reality Check: https://www.newsnationnow.com/podcasts-newsnation/reality-check-with-ross-coulthart/ 

Email your questions to RealityCheck@NewsNationNow.com 

NewsNation is your source for fact-based, unbiased news for all America. 
More from NewsNation: https://www.newsnationnow.com/ 
Get our app: https://trib.al/TBXgYpp 
Find us on your screen: https://www.joinnn.com/

CHAPTER SUMMARY:
0:00-1:13 Sponsor read
1:14-1:33 Intro
1:34-5:53 Mysterious Mars 'Tic Tac'
5:54-12:18 Covering stories before the mainstream media
12:19-15:08 What Ross would ask an astronaut
15:09-17:11 What could force disclosure
17:12-20:39  'The Age of Disclosure' film
20:40-END Why is the Trump administration holding off on disclosure?",2025-03-23T13:00:06Z,123027,4102,544,PT24M5S,initial_dump
PKC93JUq6sw,Geraldo Rivera on JFK conspiracy: 'No one can keep a secret like that' | Reality Check,"In an exclusive interview with Ross Coulthart, NewsNation correspondent-at-large Geraldo Rivera reveals why he decided to release the Zapruder Film to the public. The film, which shows President Kennedy being shot and killed, had never been released until, as Rivera explains, the journalist took full legal responsibility for its release. Once released, the film sparked numerous theories about the assassination. Initially believing in multiple shooters, Rivera now believes Lee Harvey Oswald acted alone.

#JFK #ZapruderFilm #theories 

Host: Ross Coulthart
Executive Producer: Andy Gipson
Editorial Producer: Meagan Ourada
Associate Producer: Will Tomasi
Editor: Anthony Diasio

On ""Reality Check,"" NewsNation Special Correspondent Ross Coulthart takes a fact-based approach to tackle everything from unidentified aerial phenomena (UAPs) to mysteries often missing from the headlines. 

More Reality Check: https://www.newsnationnow.com/podcasts-newsnation/reality-check-with-ross-coulthart/ 

Email your questions to RealityCheck@NewsNationNow.com 

NewsNation is your source for fact-based, unbiased news for all America. 
More from NewsNation: https://www.newsnationnow.com/ 
Get our app: https://trib.al/TBXgYpp 
Find us on your screen: https://www.joinnn.com/

Chapter Summary:
00:00- 00:38- Coulthart welcomes Geraldo Rivera
00:38-2:59: Rivera talks about why he released the Zapruder Film 
2:59-5:00 Rivera relives his first time seeing the Zapruder Film 
5:00-7:59 Does Rivera think Lee Harvey Oswald was the lone gunman? 
7:59-12:02 Coulthart asks Rivera if it's inconceivable there could be a cover-up
12:02-14:39 Why there is such a fascination with this story
14:39-16:02 Do you think the CIA could have done more? 
16:02-16:16 - Thank you",2025-03-23T01:00:06Z,73901,1109,490,PT16M17S,initial_dump
mHzVOXCnakY,JFK was killed over UAP transparency desire: intelligence officer | Reality Check,"Ross Coulthart and former intelligence officer Geoff Cruickshank discuss the release of the John F. Kennedy assassination files. Cruickshank tells Coulthart that JFK’s murder was directly related to his knowledge about nonhuman intelligence, and he was assassinated because he planned to reveal this information. Cruickshank also says the released JFK files prove that not only is there a “deep state” in the U.S. government, but he also believes there’s a connection with Marilyn Monroe’s death. 

#UAP #JFK #Government 

Host: Ross Coulthart
Executive Producer: Andy Gipson
Editorial Producer: Meagan Ourada
Associate Producer: Will Tomasi

On ""Reality Check,"" NewsNation Special Correspondent Ross Coulthart takes a fact-based approach to tackle everything from unidentified aerial phenomena (UAPs) to mysteries often missing from the headlines. 

More Reality Check: https://www.newsnationnow.com/podcasts-newsnation/reality-check-with-ross-coulthart/ 

Email your questions to RealityCheck@NewsNationNow.com 

NewsNation is your source for fact-based, unbiased news for all America. 
More from NewsNation: https://www.newsnationnow.com/ 
Get our app: https://trib.al/TBXgYpp 
Find us on your screen: https://www.joinnn.com/
Editor: Anthony Diasio

Chapters: 

00:00-1:14 Coulthart welcomes Geoff Cruickshank back

1:14-4:16 What Cruickshank found interesting in the documents 

4:16-7:33 Was Marilyn Monroe's murder connected to JFK's assassination? 

7:33-9:27 What did Harald Malmgrem know? 

9:27-15:01 Did the documents prove JFK knew about anomalous objects? 

15:01-16:59 Do the documents show the CIA started USAID? 

16:59-20:26 Do the documents show the CIA was involved in human trafficking? 

20:26-23:06 The documents & the relationship with Israel 

23:06-30:40 Cruickshank's takeaway from the documents 

30:40- 32:50 Is there a deep state like President Trump has talked about? 

32:50-36:25 Majestic 12 & what JFK knew about UAP

36:25-37:00 Thank you, goodbye",2025-03-23T01:00:06Z,148119,6338,846,PT37M,initial_dump
UUdzIj5y6HA,The biggest takeaway from the new JFK files? The CIA ‘failures’: Coulthart | NewsNation,"The latest release of formerly classified files related to the assassination of President John F. Kennedy are mostly, according to investigative journalist Ross Coulthart, a “nothingburger,” but he believes it’s likely there isn’t anything the government can do to dispel conspiracy theories related to the case.
More: https://www.newsnationnow.com/politics/takeaway-from-new-jfk-files-coulthart/

NewsNation is your source for fact-based, unbiased news for all Americans. 

More from NewsNation: https://www.newsnationnow.com/
Get our app: https://trib.al/TBXgYpp
Find us on cable: https://trib.al/YDOpGyG
How to watch on TV or streaming: https://trib.al/Vu0Ikij",2025-03-23T00:32:19Z,31816,516,86,PT5M11S,initial_dump
QqMkhr5UffA,JFK files don't highlight conspiracy theory: Ross Coulthart | Morning in America,"More than 63,000 pages of classified files were released Tuesday regarding the assassination of former President John F. Kennedy. NewsNation's Ross Coulthart discusses what he has learned so far as he continues to read the documents. He says they don't lay out a conspiracy theory and that the biggest shock in the files is why the government kept the information classified for so long.
 
#JFK #Trump #classifieddocuments

Start your day with ""Morning in America,"" NewsNation's live three-hour national morning newscast hosted by Markie Martin. Weekdays starting at 6a/5C. #MorningInAmerica

NewsNation is your source for fact-based, unbiased news for all Americans. 

More from NewsNation: https://www.newsnationnow.com/
Get our app: https://trib.al/TBXgYpp
Find us on cable: https://trib.al/YDOpGyG
How to watch on TV or streaming: https://trib.al/Vu0Ikij",2025-03-19T11:08:59Z,66819,889,477,PT3M51S,initial_dump
1NKeqm-2SgY,JFK files likely to embarrass CIA: Ross Coulthart | Morning in America,"President Donald Trump announced he will release the remaining classified files on the assassination of former President John F. Kennedy on Tuesday. NewsNation's Ross Coulthart shares what he expects to be revealed in the documents.
 
#Trump #JFK #classifieddocuments

Start your day with ""Morning in America,"" NewsNation's live three-hour national morning newscast hosted by Markie Martin. Weekdays starting at 6a/5C. #MorningInAmerica

NewsNation is your source for fact-based, unbiased news for all Americans. 

More from NewsNation: https://www.newsnationnow.com/
Get our app: https://trib.al/TBXgYpp
Find us on cable: https://trib.al/YDOpGyG
How to watch on TV or streaming: https://trib.al/Vu0Ikij",2025-03-18T10:44:32Z,142676,1940,705,PT4M41S,initial_dump
ywG4iAgl2ow,"Ross Coulthart Q&A: Telepathy, ‘drones’ and more Elon Musk | Reality Check","Watch Off Road Confidential on NewsNation Saturday 3/22 at 5:30pm ET. Sponsored by VisitCalifornia.
See a preview here: https://www.youtube.com/watch?v=SrMrKExYMIk
Visit the podcast: https://www.youtube.com/playlist?list=PL6PrA6lo8rJIjbheBHdj6X12tAZixdmLV
Visit the travel page on NewsNation's website: https://www.newsnationnow.com/travel/

Ross Coulthart explores untold stories using a fact-based approach to address various topics, from unidentified aerial phenomena to other mysteries that often go unreported. Now, he is turning to viewers, answering their pressing questions each week. In this week's Q&A, Coulthart tackles questions about his recent interview on the ""Telepathy Tapes"" and how there may be a scientific basis for telepathy. In response to a viewer question, Coulthart says he knows that ""Elon Musk has been read in about 'The Program,'"" which contains information on nonhuman intelligence and UAP crash retrieval missions. He also explores the inconsistency in government statements about drone incursions and expresses interest in a radar system for UAP detection. Coulthart talks about future work on psionics, human consciousness, and if he'll be writing a new book.

#UAP #ElonMusk #TelepathyTapes 

CREDITS:
Host: Ross Coulthart
Executive Producer: Andy Gipson
Editorial Producer: Meagan Ourada
Segment Producer: Christine Jenkinson
Associate Producer: Will Tomasi
Editor: John Nock
Guest: Aleksandra Bush, NewsNation Digital Producer

On ""Reality Check,"" NewsNation Special Correspondent Ross Coulthart takes a fact-based approach to tackle everything from unidentified aerial phenomena (UAPs) to mysteries often missing from the headlines. 

More Reality Check: https://www.newsnationnow.com/podcasts-newsnation/reality-check-with-ross-coulthart/ 

Email your questions to RealityCheck@NewsNationNow.com 

NewsNation is your source for fact-based, unbiased news for all America. 
More from NewsNation: https://www.newsnationnow.com/ 
Get our app: https://trib.al/TBXgYpp 
Find us on your screen: https://www.joinnn.com/

CHAPTER SUMMARY:
0:00-1:13: Watch ""Off Road Confidential"" on NewsNation 
1:13-3:36: ""Telepathy Tapes""
3:36-6:13: Children & telepathy 
6:13-8:37: Ross' experience that ""rocked his world""
8:37-19:25: What does Elon Musk know? 
19:25-25:12: What is Ross working on now? 
25:12-28:29: Will Ross write a follow-up to his best-selling book, ""In Plain Sight""?",2025-03-16T13:00:06Z,303174,5850,999,PT28M29S,initial_dump
feCUxsKe7yo,UFOs or Drones? Ross Coulthart investigates possibility at border wall | Reality Check,"WATCH ALI BRADLEY'S NEW SHOW: https://www.youtube.com/playlist?list=PL6PrA6lo8rJLoPNjqjun7PQU0OBqJExGq

Ross Coulthart takes his investigation of the ""drones"" mystery to the southern border. He's teaming up with NewsNation's Border Correspondent Ali Bradley to discuss the Mexican drug cartel's use of drone technology, plus an ""unexplainable incident"" caught on video by law enforcement at the border. Ross and Ali go up close to the razor-wire covered wall as she launches a brand-new YouTube show for NewsNation.

CHAPTERS
0:00 Meet Ali Bradley, NewsNation Border Correspondent
1:01 Ross on 60 Minutes interview with Sen. Roger Wicker on drones
3:13 Ross Coulthart and Ali Bradley visit the U.S. southern border with Mexico
5:11 UAP sightings at the border
7:48 Law enforcement source to Ali Bradley: Video exists of UAP sighting at southern border in 2021
11:12 Why the cartel is using drones
14:31 Ross and Ali inches from the razor wire-covered border wall
17:26 Why does the border UAP incident remain a mystery?
22:00 Ross on whether he thinks cartel drones explain military base incursions in the desert
23:14 Email Ross if you have tips on UAP or drone sightings in the desert: RealityCheck@NewsNationNow.com  

CREDITS:
Host: Ross Coulthart
Executive Producer: Andy Gipson
Editorial Producer: Meagan Ourada
Segment Producer: Christine Jenkinson
Associate Producer: Will Tomasi
Editors: Allen Keefner, David Pellenz, John Nock",2025-03-13T19:56:28Z,219996,4480,564,PT24M47S,initial_dump
